Process,document_title,Text,label
Know Your Customer,General Insurance Code of Practice,"Before we first start the investigation of
your claim, we will discuss with you why
your claim is being investigated. We will
train our Employees about how to have
these conversations and the information
they need to discuss with you.",0
Know Your Customer,General Insurance Code of Practice,"If we need your authority to access
information from someone else, then
we will explain to you why we think you
should give us that authority.",0
Know Your Customer,General Insurance Code of Practice,"At least every 20 Business Days, we will
update you about the investigation’s process.",0
Know Your Customer,General Insurance Code of Practice,"If you have asked us to communicate
through a representative, then we will
tell the Investigator, or Employee
appointed to investigate your claim,
to contact the representative first. If
they cannot make contact with the
representative within a reasonable
time, then they will contact you.",0
Know Your Customer,General Insurance Code of Practice,"If you tell us, or we identify, that you need
additional support or have other particular
needs, then we will arrange for the
Investigator or Employee to be someone
who we are satisfied has appropriate
training or experience to conduct the
interview in light of those needs.",0
Know Your Customer,General Insurance Code of Practice,"If you request for the Investigator, or
Employee appointed to investigate your
claim, to be the same gender as you we
will tell you if we can arrange for this.
We may not be able to do this if it is not
reasonably practical for us to do so.",0
Know Your Customer,General Insurance Code of Practice,"When the interview happens, the
Investigator, or Employee appointed to
investigate your claim, will ask you a
series of questions about the information
contained in the interview consent
form. Those questions are designed to
make sure we have your consent to the
interview (or not).",0
Know Your Customer,General Insurance Code of Practice,"We require our Investigators or Employees
appointed to investigate your claim, to
conduct all interviews in an objective, honest, efficient, transparent and fair
manner at all times.",0
Know Your Customer,General Insurance Code of Practice,"A single interview sitting may only last for
up to 90 minutes.",0
Know Your Customer,General Insurance Code of Practice,"If another interview time is needed, it will
not be organised without at least a 24
hour break, unless otherwise agreed.",0
Know Your Customer,General Insurance Code of Practice,"If the total interview time required is over
4 hours, the Investigator or the Employee
appointed to investigate your claim must
obtain written consent from us. In that
written consent, we will provide the
reasons why this time extension is needed.",0
Know Your Customer,General Insurance Code of Practice,"If during the interview it becomes
apparent that an interpreter is needed
either for you, or for us, (even though
one had not previously been requested
or arranged), then the Investigator or
Employee will:
a. pause the interview; and
b. restart it at a later time, or date,
once an independent interpreter has
been arranged.",0
Know Your Customer,General Insurance Code of Practice,"We will offer you a 5 minute break in the
interview every 30 minutes. However, if
you tell us — or we identify — that you
are experiencing vulnerability, then there
will be a 5 minute break every 30 minutes.
Any break is a time-out and is not
included in the 90 minute period referred
to under paragraph 214.",0
Know Your Customer,General Insurance Code of Practice,"Also, you can request additional breaks
and stop the interview early and
reschedule if needed.",0
Know Your Customer,General Insurance Code of Practice,"We will offer you a transcript of the
formal interview (or a digital copy of the
recorded interview), and it will be given to
you for free. You can also request this at a
later time and it will be provided for free.",0
Know Your Customer,General Insurance Code of Practice,"Also, if we need to interview you more
than once, then before the second or any
later interview, we will give you a copy of
the record of your previous interview.",0
Know Your Customer,General Insurance Code of Practice,"Our contracts with Investigators will set
out standards about how they are to
conduct themselves, and what they need
to do, when investigating people who may
be vulnerable.",0
Know Your Customer,General Insurance Code of Practice,"If we appoint an Investigator to help us
with your claim, then we will:
a. give them written instructions about
each investigation;
b. confirm any changes to our instructions;
and
c. require them to get our consent before
they exceed their existing instructions.",0
Know Your Customer,General Insurance Code of Practice,"We require our Investigators to:
a. record the requests they make to
individuals for written authorisation
to access the individual’s personal
information that is held by other
parties; and
b. to provide those records to us at the
end of their investigation.",0
Know Your Customer,General Insurance Code of Practice,"Before we authorise an Investigator
to investigate or interview a person
who may be vulnerable, they will have
received training on how to work with
vulnerable customers.",0
Know Your Customer,General Insurance Code of Practice,"We will stop surveillance of you if we
become aware that you have a pre-
existing mental health condition.",0
Know Your Customer,General Insurance Code of Practice,"We will require our Investigators to not
communicate with your neighbours,
or your work colleagues, in a way that
might — directly, or indirectly — reveal
that surveillance will be, is being, or has
been, conducted.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"This policy has a general exclusion,
with limited exceptions, against
epidemics and pandemics (see page
62 in the General Exclusions section).
That means we do not cover claims
that arise from or are related to an
epidemic or pandemic.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 1.1 if during your period of
cover you are positively diagnosed
as suffering a sickness recognised as
an epidemic or pandemic (such as
COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"We will pay for treatment received and/or
hospital accommodation you require up to
a maximum period of 12 months after the
sickness first presented itself or the injury
occurred.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You will then be responsible for any ongoing
or additional costs relating to or arising out
of the event you have claimed for.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 1.2 if during your period of
cover you are positively diagnosed
as suffering a sickness recognised as
an epidemic or pandemic (such as
COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Subject to the conditions above, we will
cover dental expenses that are:
Due to an injury: due to an injury if you
are involved in an accident while you are
overseas and require treatment as provided
under sub-section 1.2.1. We will also pay the
necessary costs you incur overseas to repair
damage to your teeth caused by injuries you
sustained in the accident.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If, during the period of cover for your journey:
a] you are injured and due to that injury you
die within 12 months of it occurring; or
b] something you are travelling on or in
disappears, sinks or crashes and your
body is not found within 12 months and
you are presumed dead,
we will pay the benefit limit payable under
this benefit to your estate.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The amount we will pay for the death of each
insured person who is not an accompanying
dependant is the single benefit limit for the
plan selected.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The amount we will pay for the death of an
insured person who is an accompanying
dependant (if cover is provided for
accompanying dependants under the plan
you have selected) is $5,000.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you are injured during the period of cover
for your journey; and a] due to that injury, you suffer permanent
disability within 12 months of the injury
occurring; and
b] your permanent disability continues for
at least 12 consecutive months and at
the expiry of that period, in the opinion
of an appropriate medical specialist, is
beyond hope of improvement,
we will pay the benefit limit payable under
this benefit to you.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The amount we will pay for the permanent
disability of each insured person who is not
an accompanying dependant is the single
benefit limit for the plan selected.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The amount we will pay for the permanent
disability of an insured person who is an
accompanying dependant (if cover is
provided for accompanying dependants
under the plan you have selected) is $5,000.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you think that you may have to cancel
or shorten your journey you must tell us as
soon as possible - for more information refer
to the Claims section or call us using either
the contact number shown on the back
cover of this PDS, or the 24 hour emergency
assistance number if you are still overseas.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 2.1 if during your period of
cover you or your travel companion
are positively diagnosed as suffering a
sickness recognised as an epidemic or
pandemic (such as COVID-19). There
is no general cover for cancellation
arising out of an epidemic or pandemic.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Please ensure you also read all
the other sections of the PDS - in
particular, consider the General
Exclusions on pages 60 to 64 and
Our Definitions on pages 74 to 79.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"We will reimburse reasonable additional
accommodation and travel expenses if you
or your travel companion cannot continue
your journey, need to return to Australia,
or your journey is otherwise disrupted due
to any of the events described under sub-
sections 3.1.1 a] to g].",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Additional travel & accommodation
expenses due to your incapacity:
If you cannot continue your journey
because of an injury, sickness or pre-
existing medical condition (that we
have approved cover for in writing)
that needs immediate and continued
treatment from a medical adviser and is
covered by your policy, we will reimburse
your reasonable additional travel and
accommodation expenses. To provide
proof of incapacity and inability to travel
you should obtain written confirmation
from the treating medical adviser. Please
call company_xyto confirm
approval for these expenses.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If we pay your claim and you do not have
a return ticket booked to Australia before
the event causing your claim occurred, we
will reduce the amount of your claim by the
price of the fare to Australia from the place
you planned to return to Australia from.
The fare will be at the same fare class as
the one you left Australia on.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Whenever claims are made by you under
Benefits 3.1 Additional Expenses and
2.1 Cancellation for cancelled services/
facilities or alternative arrangements for
the same or similar services/facilities, we
will pay for the higher of the two amounts,
not both.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 3.1 if during your period of
cover you or your travel companion
are positively diagnosed as suffering a
sickness recognised as an epidemic or
pandemic (such as COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If circumstances outside your control result
in an unexpected delay to your journey of at
least 6 consecutive hours during the period
of cover, we will reimburse your reasonable
additional meals and accommodation
expenses. We will pay up to $250 per person
(except under Single or Family cover types
where an aggregate limit applies) up to a
maximum total limit of $500 after the initial
6 consecutive hour delay, as well as for each
subsequent consecutive 24 hours that the
delay continues.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"No cover is provided under a Non-Medical
Plan if the claim arises from, is related to
or associated with any injury or sickness
suffered by you.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"To the extent permitted by law we will not
pay if a delay to your journey: a] arises from an act of terrorism; or
b] is caused by the financial collapse or
insolvency of any service provider.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If your scheduled transport is cancelled,
delayed, shortened or diverted during the
period of cover and that means you would
not arrive on time to a wedding, funeral, pre-
paid airline/rail travel, pre-paid tour/cruise,
pre-paid conference, pre-paid sporting
event, pre-paid concert/cultural event or
pre-paid accommodation which, before you
left Australia, you had planned to attend or
utilise while you are overseas, we will pay
your reasonable additional travel expenses
to enable you to arrive on time.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"To the extent permitted by law we will not
pay if the cancellation, delay, shortening or
diversion: a] arises from an act of terrorism; or b] is caused by the financial collapse or
insolvency of any service provider.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"For example: a pair or related set of
items could include, but not be limited
to, the following: • a camera, lenses (attached or not), tripod and accessories;
• a matched or unmatched set of
golf clubs, golf bag and buggy; or
• a pair of earrings.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Any luggage and personal effects left
in a vehicle will only be covered during
daylight hours and only if the items
were placed in a concealed storage
compartment of a locked vehicle. In the
event of theft, forced entry must have
been made to the vehicle.
The most we will pay in the event of a
payable claim under 4.1.1c] is $200 for
each item, and $2,000 in total for all
stolen items, even if you have purchased
the optional Increased Item Limits
Cover. No cover is available for valuables
left in a vehicle at any time.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The maximum amount we will pay for all
claims combined under this benefit is the
benefit limit shown in the Table of Benefits
for the plan you have selected, even if you
have purchased the optional Increased Item
Limits Cover.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"We expect you to report any loss or theft to
the police or an office of the bus line, airline,
shipping line or rail authority you were
travelling on when the loss or theft occurred.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You should make reasonable efforts to
obtain confirmation from whoever you made
the report to as this may be the easiest way
to provide evidence of the loss or theft. If
you delay or fail to make a report and we
are prejudiced by your delay or failure, we
may be entitled to reduce your claim by the
amount of prejudice we have suffered.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you need to purchase essential items of
clothing or other personal items because
items of your luggage and personal effects
are delayed, misdirected or misplaced by
the carrier for more than 12 consecutive
hours during the period of cover, we will
reimburse you for the reasonable expenses
you incur.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You will need to make reasonable efforts
to obtain confirmation from the carrier
who was responsible for your luggage and
personal effects confirming that your items
were delayed, misdirected or misplaced
as this may be the easiest way to provide
evidence of the delay.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If your items are not returned to you
and are considered to be permanently
lost, we will deduct the amount we
have paid you under this benefit from
any payable claim you have made
under Benefit 4.1 Luggage, Personal
Effects & Valuables for those items.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"To the extent permitted by law, we will not
pay if you are entitled to compensation from
the carrier you were travelling on for the
relevant amount claimed.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, if you are not reimbursed the full
amount, we will pay the difference between
the amount of your expenses and what you
were reimbursed, up to the limit of your cover.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"We expect you to report any loss or theft
to the police and, in the case of transaction
cards or travellers cheques, to the issuing
bank or company in accordance with the
conditions under which the transaction
cards or travellers cheques were issued.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You should make reasonable efforts to
obtain confirmation from whoever you
made the report to as this may be the
easiest way to provide evidence of the
loss or theft. If you delay or fail to make a
report and we are prejudiced by your delay
or failure, we may be entitled to reduce
your claim by the amount of prejudice we
have suffered.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If cash, bank notes, currency notes, postal
orders or money orders are stolen from
your person during the period of cover for
your journey, we will reimburse you up to
the amount shown in the Table of Benefits
for the plan selected.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"We expect you to report the theft to the
police or an office of the bus line, airline,
shipping line or rail authority you were
travelling on when the theft occurred.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"This cover will apply if:
• you hire a rental vehicle from a rental
company or agency; • you are a nominated driver on the
rental vehicle agreement; and
• the rental vehicle agreement offered by
the rental company or agency specifies
a maximum amount that you must pay if
the rental vehicle is damaged or stolen.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"This Benefit only provides cover for the
amount specified in your rental vehicle
agreement that you are responsible to
pay if you are involved in an accident
or the rental vehicle is stolen. Please
carefully read the rental vehicle
agreement and the options available
to limit the amount you are responsible
for. The rental vehicle agreement may
also contain conditions or exclusions
that you need to be aware of.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"This Benefit may not provide cover
for items, such as but not limited to,
tyres, rims, windscreens, glass, roof
and/or underbody if damage to these
items is in addition to the specific
amount shown in your rental vehicle
agreement that you are responsible to
pay for damage or theft.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Return of rental vehicle due to
incapacity:
If you are incapacitated during the
period of cover for your journey by an
event covered by this policy, and you
are diagnosed by the treating medical
adviser as unfit to return the rental
vehicle to the nearest depot, we will
pay up to the amount shown in the
Table of Benefits for the Plan you have
selected, for the cost of returning the
rental vehicle.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"We should be told as soon as you or your
personal representatives are aware, or a
reasonable person in your circumstances
would have been aware, of a possible
prosecution, inquest, fatal injury, accident
or incident which might lead to a claim
against you.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Please ensure you also read the other sections of the PDS so that you are aware of the limitations and extent of the cover the policy provides. In particular, please consider the General Exclusions on pages 60 to 64 as well as Our Definitions on pages 75 to 79.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If while on your cruise during the period
of cover, you injure yourself, or become
sick, we will reimburse the reasonable
medical or hospital expenses you incur
until you return to Australia provided
the relevant injury or sickness is covered
by your policy. The medical or hospital
expenses must have been incurred for
treatment given or prescribed by a
medical adviser.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 7.1 if during your period of
cover you are positively diagnosed
as suffering a sickness recognised as
an epidemic or pandemic (such as
COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Please note that we will not pay for
any costs incurred in Australia except
the reasonable cost of transporting
your remains from the inbound port
or airport to your home or nominated
funeral service.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 7.2 if during your period of
cover you are positively diagnosed
as suffering a sickness recognised as
an epidemic or pandemic (such as
COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If while onboard a cruise during the period
of cover, you are confined to your cabin
or in a medical facility for a period of
more than 48 consecutive hours due to an
injury, or sickness, or pre-existing medical
condition that we agreed in writing to
cover, that you suffer during the period of
cover for your journey, we will pay you $50
for each 24 consecutive hours that you
continue to be confined beyond the initial
48 consecutive hours.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 7.3 if during your period of
cover you are positively diagnosed
as suffering a sickness recognised as
an epidemic or pandemic (such as
COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If while onboard a cruise during the period
of cover, you are confined to your cabin or in
a medical facility as a result of circumstances
outside your control, and cannot participate
in your pre-paid shore excursion(s), we will
reimburse you the non-refundable portion
of your shore excursion costs which you had
paid in advance of cancellation.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"This policy has a general exclusion, with
limited exceptions, against epidemics
and pandemics (see page 62 in the
General Exclusions section). That
means we do not cover claims that arise
from or are related to an epidemic or
pandemic.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 7.4 if during your period of cover
you are positively diagnosed as suffering
a sickness recognised as an epidemic or
pandemic (such as COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The amount we will pay (acting
reasonably) will be the lesser of:
• the depreciated value after allowing
for age, wear and tear (see the
Depreciation section on page 71 for
more detail);
• the original purchase price;
• the replacement cost; or
• the repair cost,
up to the limit shown in the Table of
Benefits for the Plan you have selected.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You should make reasonable efforts to
obtain confirmation from whoever you made
the report to as this may be the easiest way
to provide evidence of the loss or theft.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you delay or fail to make a report and we
are prejudiced by your delay or failure, we
may be entitled to reduce your claim by the
amount of prejudice we have suffered.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you need to purchase or hire replacement
formal wear because while on the
outbound section of your journey during
the period of cover, your formal wear is
delayed, misdirected, or misplaced for
more than 12 consecutive hours from the
time you boarded your cruise, we will
reimburse you for the reasonable purchase
or hire costs you incur.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"To the extent permitted by law, we will not
pay if you are entitled to compensation
from the carrier you were travelling on for
the relevant amount claimed. However, if
you are not reimbursed the full amount, we
will pay the difference between the amount
of your expenses and what you were
reimbursed, up to the limit of your cover.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"In the event your cruise is required to
divert from its scheduled course in order to
carry out a marine rescue in accordance
with obligations under international
conventions governing the Law of the Sea,
and Search and Rescue during the period
of cover, we will pay you $100 for each day
your cruise is diverted, up to a maximum of
5 consecutive days.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"But please note, other terms,
conditions, limits and exclusions
continue to apply, including (for
example) the exclusions set out in
section 7.8.2 below and the General
Exclusion concerning Travel alerts
and other warnings (see page 64 in
the General Exclusions section). That
means, you will not be covered if you
contracted the epidemic or pandemic
sickness when you had travelled
against an advice or warning by an
Australian government and did not take
appropriate action to avoid contracting
the sickness (for example by delaying
travel to the country or part of the
country referred to in the warning).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Cover is provided for your snow sport
equipment if, during the period of cover
for your journey, it is stolen, accidentally
damaged or is permanently lost unless:
• it is left in any vehicle (other than as
stated in sub-section 7.9.1 b]); or • it is in use, in which case no cover will be provided
under this benefit. The amount we will pay (acting
reasonably), will be the lesser of:
• the original purchase price;
• the replacement cost; or
• the repair cost.
up to the benefit shown in the Snow
Pack Table of Benefits.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Any snow sport equipment left in or on
a vehicle will only be covered during daylight hours, and only if the items were: • placed in a concealed storage compartment of a locked vehicle or, where this is not possible; • securely locked to the luggage/ski racks fitted to the roof of a locked vehicle.
In the event of theft, forced entry must
have been made to the vehicle or,
where the items were securely locked to
the luggage/ski racks, leaving evidence
of damage to the locking mechanism. The most we will pay in the event of a payable claim under 7.9.1 b] is $200
for each item, and $1,000 in total for all stolen items.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If during the period of cover, you need to hire
snow sport equipment because:
• your snow sport equipment was
misdirected or delayed for more than 24
consecutive hours; or
• your snow sport equipment is stolen,
accidentally damaged or permanently
lost, provided you have a payable clam
under Benefit 7.9 Own Snow Sport
Equipment for that theft, accidental
damage or loss;
we will pay for the reasonable costs of hiring
alternative snow sport equipment.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"In addition, if you have paid for snow
sport equipment hire cover from the hire
company or agency and they charge you
for the loss of, or damage to the snow sport
equipment hired by you, we will reimburse
you for that charge.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you are unable to utilise the full duration
of your pre-booked and pre-paid ski passes,
snow sport equipment hire, tuition fees, or
lift passes due to:
• an injury; or
• sickness,
that you suffer, or
• due to a pre-existing medical
condition that we have agreed to
cover requiring treatment,
during the period of cover for your journey,
we will reimburse you the non-refundable
portion of your unused costs.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"However, you are covered under this
section 7.11 if during your period of
cover you are positively diagnosed
as suffering a sickness recognised as
an epidemic or pandemic (such as
COVID-19).",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If, during the period of cover for your journey,
your pre-booked outbound or return travel
is delayed for more than 12 consecutive
hours from your scheduled departure time
due to bad weather or an avalanche, we will
reimburse you for the reasonable additional
travel and accommodation expenses you
incur until the reason for the delay has ended
and you are able to continue with your travel.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You should make reasonable efforts to
obtain a statement from the appropriate
authority confirming the reason for the
delay was related to either bad weather or
an avalanche, and how long the delay was
for. This may be the easiest way to provide
evidence of your delay.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"In addition to any exclusions listed under each benefit in the Policy Benefits and the
Optional Covers - Cruise Pack and Snow Pack Policy Benefits, here is a list of things
that, to the extent permitted by law, we won’t cover under any benefit of the policy unless
your policy specifically allows it, as well as a list of things that we will never cover.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Please ensure you read these general exclusions, together with the other sections of the
PDS, so that you are aware of the limitations and extent of the cover the policy provides. In
particular, please consider Our Definitions on pages 75 to 79.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You must take reasonable care not to make
a misrepresentation to us. This responsibility
applies until we issue you with a policy for
the first time or agree to renew, extend, vary/
change, or reinstate your policy.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"You must answer our questions honestly,
accurately and to the best of your
knowledge. A misrepresentation includes
a statement that is false, partially false, or
which does not fairly reflect the truth. It is
not misrepresentation if you do not answer
a question or if your answer is obviously
incomplete or irrelevant to the question
asked.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"The responsibility to take reasonable care
not to make a misrepresentation applies
to everyone who will be insured under the
policy. If you are answering questions on
behalf of anyone, we will treat your answers
or representations as theirs.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Whether or not you have taken reasonable
care not to make a misrepresentation is
to be determined having regard to all
relevant circumstances, including the
type of insurance, who it is intended to be
sold to, whether you are represented by a
broker, your particular characteristics and
circumstances we are aware of.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If you do not meet the above duty, we may
reject or not fully pay your claim and/or
cancel your policy. If the misrepresentation
was deliberate or reckless, this is an act of
fraud, and we may treat your policy as if it
never existed.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"If our information or questions are unclear,
you can contact us using the contact
information on the back cover of this PDS.",0
Know Your Customer,Travel Insurance Product Disclosure Statement company_xy,"Notwithstanding anything contained in this
PDS we will not provide cover, make any
payment or provide any service or benefit
to any person or party where providing such
cover, payment, service or benefit would
contravene or violate any applicable trade or
economic sanction or any law or regulation.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"A financial institution must not enter into a correspondent banking relationship with another person if:

                     (a)  the other person is a shell bank; or

                     (b)  the other person is a financial institution that has a correspondent banking relationship with a shell bank; or

                     (c)  the other person is a financial institution that permits its accounts to be used by a shell bank.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"If a financial institution (the first institution) is in a correspondent banking relationship with another person and the first institution becomes aware that:

                     (a)  the other person is a shell bank; or

                     (b)  the other person is a financial institution that has a correspondent banking relationship with a shell bank; or

                     (c)  the other person is a financial institution that permits its accounts to be used by a shell bank;

the first institution must, within 20 days after becoming so aware or such longer period (if any) as the AUSTRAC CEO allows, do one of the following:

                     (d)  terminate the correspondent banking relationship;

                     (e)  if paragraph (b) applies—request the other financial institution to terminate the correspondent banking relationship mentioned in that paragraph.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"If:

                     (a)  the first institution makes a request under paragraph (2)(e) of another financial institution; and

                     (b)  at the end of the period (the first period) of 20 business days after the request was made, the other financial institution has not complied with the request;

the first institution must terminate its correspondent banking relationship with the other financial institution within 20 days after the end of the first period or such longer period (if any) as the AUSTRAC CEO allows.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"A financial institution (the first institution) must not enter into a correspondent banking relationship with another financial institution that will involve a vostro account unless:

                     (a)  the first institution carries out a due diligence assessment in accordance with the AML/CTF Rules and prepares a written record of the assessment; and

                     (b)  a senior officer of the first institution approves the entering into of that relationship, having regard to such matters (if any) as are specified in the AML/CTF Rules.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"If a financial institution (the first institution) enters into a correspondent banking relationship with another financial institution that involves a vostro account, the first institution must, within 20 business days after the day of entering into the relationship, prepare a written record that sets out:

                     (a)  its responsibilities under that relationship; and

                     (b)  the responsibilities of the other financial institution under that relationship.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"If a financial institution (the first institution) is in a correspondent banking relationship with another financial institution that involves a vostro account, the first institution must:

                     (a)  carry out due diligence assessments in accordance with the AML/CTF Rules; and

                     (b)  carry out those assessments at the times worked out in accordance with the AML/CTF Rules; and

                     (c)  in relation to each assessment, prepare a written record of the assessment within 10 business days after the day of completing the assessment; and

                     (d)  in relation to each assessment, ensure that, within 20 business days after the preparation of the written record, a senior officer of the first institution reviews the written record and makes a decision about whether the first institution should remain in a correspondent banking relationship with the other financial institution.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"The Australian Transaction Reports and Analysis Centre established under the Financial Transaction Reports Act 1988 continues in existence by force of this subsection, under and subject to the provisions of this Act.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,The Australian Transaction Reports and Analysis Centre may also be known as AUSTRAC.,0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"AUSTRAC consists of:

                     (a)  the AUSTRAC CEO; and

                     (b)  the staff of AUSTRAC.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"For the purposes of the finance law (within the meaning of the Public Governance, Performance and Accountability Act 2013):

                     (a)  AUSTRAC is a listed entity; and

                     (b)  the AUSTRAC CEO is the accountable authority of AUSTRAC; and

                     (c)  the following persons are officials of AUSTRAC:

                              (i)  the AUSTRAC CEO;

                             (ii)  the staff of AUSTRAC referred to in section 224;

                            (iii)  consultants engaged under subsection 225(1);

                            (iv)  persons whose services are made available to the AUSTRAC CEO under subsection 225(3); and

                     (d)  the purposes of AUSTRAC include:

                              (i)  the function of AUSTRAC referred to in section 210; and

                             (ii)  the functions of the AUSTRAC CEO referred to in section 212.",0
Know Your Customer,Anti-Money Laundering and Counter-Terrorism Financing Act 2006,"The function of AUSTRAC is to assist the AUSTRAC CEO in the performance of the AUSTRAC CEO’s functions.

",0
