Process,document_title,Text,label
Travel Insurance Claim,Fair Work Act 2009,"The FWC must be satisfied that no employer that will be covered by the relevant determination is, or has previously been, covered by an enterprise agreement, or another workplace determination, in relation to the work to be performed by the employees who will be covered by the relevant determination.",0
Travel Insurance Claim,Fair Work Act 2009,"However, an employer may request an employee to work on a public holiday if the request is reasonable.",0
Travel Insurance Claim,Fair Work Act 2009,"The terms of a modern award or enterprise agreement may provide for average weekly hours that exceed the hours referred to in paragraph (1)(a) or (b) if the excess hours are reasonable for the purposes of subsection 62(1).

Note:          Hours in excess of the hours referred to in paragraph (1)(a) or (b) that are worked in a week in accordance with averaging terms in a modern award or enterprise agreement (whether the terms comply with subsection (1) or (2)) will be treated as additional hours for the purposes of section 62. The averaging terms will be relevant in determining whether the additional hours are reasonable (see paragraph 62(3)(i)).

",0
Travel Insurance Claim,Fair Work Act 2009,"An employee, other than a casual employee, is not entitled to leave under this Division (other than unpaid pre‑adoption leave or unpaid no safe job leave) unless the employee has, or will have, completed at least 12 months of continuous service with the employer immediately before the date that applies under subsection (3).",0
Travel Insurance Claim,Fair Work Act 2009,"Birth‑related leave means leave of either of the following kinds:

                     (a)  unpaid parental leave taken in association with the birth of a child (see section 70);

                     (b)  unpaid special maternity leave (see section 80).

Meaning of adoption‑related leave",0
Travel Insurance Claim,Fair Work Act 2009,"An employer must not terminate an employee’s employment unless the employer has given the employee written notice of the day of the termination (which cannot be before the day the notice is given).

Note 1:       Section 123 describes situations in which this section does not apply.

Note 2:       Sections 28A and 29 of the Acts Interpretation Act 1901 provide how a notice may be given. In particular, the notice may be given to an employee by:

(a)    delivering it personally; or

(b)    leaving it at the employee’s last known address; or

(c)    sending it by pre‑paid post to the employee’s last known address.

Amount of notice or payment in lieu of notice",0
Travel Insurance Claim,Fair Work Act 2009,Paid annual leave may be taken for a period agreed between an employee and his or her employer.,0
Travel Insurance Claim,Fair Work Act 2009,The employer must not unreasonably refuse to agree to a request by the employee to take paid annual leave.,0
Travel Insurance Claim,Fair Work Act 2009,"If the period during which an employee takes paid annual leave includes a day or part‑day that is a public holiday in the place where the employee is based for work purposes, the employee is taken not to be on paid annual leave on that public holiday.",0
Travel Insurance Claim,Fair Work Act 2009,An employee is entitled to be absent from his or her employment on a day or part‑day that is a public holiday in the place where the employee is based for work purposes.,0
Travel Insurance Claim,Fair Work Act 2009,"If an employer requests an employee to work on a public holiday, the employee may refuse the request if:

                     (a)  the request is not reasonable; or

                     (b)  the refusal is reasonable.",0
Travel Insurance Claim,Fair Work Act 2009,"Each of the following is an eligible community service activity:

                     (a)  jury service (including attendance for jury selection) that is required by or under a law of the Commonwealth, a State or a Territory; or

                     (b)  a voluntary emergency management activity (see subsection (2)); or

                     (c)  an activity prescribed in regulations made for the purpose of subsection (4).",0
Travel Insurance Claim,Fair Work Act 2009,"This section applies if:

                     (a)  in accordance with this Division, an employee is absent from his or her employment for a period because of jury service; and

                     (b)  the employee is not a casual employee.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will pursue the above objectives of
the Code with regard to the law and
acknowledging that every contract of
insurance is a contract based on the
utmost good faith.",0
Travel Insurance Claim,General Insurance Code of Practice,"Words and phrases that have a special
meaning in the Code are listed with their
meaning in part 16.",0
Travel Insurance Claim,General Insurance Code of Practice,"We acknowledge that our customers, and
our relationships with our customers, are
the foundations of our business.",0
Travel Insurance Claim,General Insurance Code of Practice,"If you have a concern about us, or about
any aspect of your relationship with us,
then you may:
a. ask us to address the concern;
b. make a Complaint to us through our
Complaints process; and/or
c. report your concerns to the Code
Governance Committee.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code applies to all insurers who have
adopted it. An organisation may adopt
the Code if the organisation is a member
of the Insurance Council of Australia;
a general insurer; or approved by the
Insurance Council of Australia. A list of
Code subscribers is available at
www.insurancecouncil.com.au.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code covers general insurance
products with the exception of:
a. Workers Compensation Insurance; b. Marine Insurance; c. Medical Indemnity Insurance; d. Motor Vehicle Injury Insurance; and e. Domestic Builders Insurance or Domestic
Builders Warranty/Indemnity Insurance.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code applies differently to Retail
Insurance and Wholesale Insurance. The
whole Code applies to Retail Insurance.
The following parts of the Code do not
apply to Wholesale Insurance:
a. part 5 — Standards for our Service Suppliers b. part 6 — Buying insurance c. part 7 — Cancelling an insurance policy d. part 8 — Making a claim e. part 9 — Supporting customers experiencing vulnerability f. part 11 — Complaints (except in limited circumstances).",0
Travel Insurance Claim,General Insurance Code of Practice,"If more than one insurer has insured a
portion of the same risk under the same
insurance policy (that is, under a co-
insurance arrangement), then:
a. if all of those insurers have adopted
the Code, then the Code applies to that
insurance policy; and
b. if any of those insurers has not adopted
the Code, then the Code does not apply
to that insurance policy.",0
Travel Insurance Claim,General Insurance Code of Practice,"By adopting the Code, we enter voluntarily
into a contract with the Insurance Council
of Australia to comply with the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code does not create legal or other
rights between us and any person or
entity other than the Insurance Council
of Australia.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we breach our obligations under the
Code, the Code Governance Committee
may impose sanctions on us as set out
in part 13.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code is designed to work with the
many laws that cover our conduct and
to deal with issues not dealt with in
legislation. The Code does not limit your
rights under law against us.",0
Travel Insurance Claim,General Insurance Code of Practice,"Where there is an obligation under the
Code in addition to a legal requirement,
we will also comply with the Code, unless
doing so would be in breach of the law.",0
Travel Insurance Claim,General Insurance Code of Practice,"If there is any conflict or inconsistency
between the Code and any
Commonwealth, State or Territory law,
then that law prevails.",0
Travel Insurance Claim,General Insurance Code of Practice,"When our Distributors are providing a
service to you, they must tell you the
service we have authorised them to provide
and that they are acting on our behalf.",0
Travel Insurance Claim,General Insurance Code of Practice,"If you make a Complaint to one of our
Distributors, about either us or their
conduct, then the Distributor must tell
us about the Complaint within 2 Business
Days. If your Complaint is about a Retail
Insurance product, then your Complaint
will be handled under the Code’s
Complaints process.",0
Travel Insurance Claim,General Insurance Code of Practice,"Our Distributors must notify us within
2 Business Days of any Code breaches by
them when acting on our behalf.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will require our Employees and
Distributors to receive appropriate
education and training:
a. to provide their services competently;
b. to deal with you professionally; and
c. about the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"Our Employees’ education and training
records will be kept for at least 7 years.
We will make those records available to
the Code Governance Committee at its
request. We will require our Distributors
to do the same.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will have policies and procedures in
place to monitor the performance of our
Employees and/or Distributors.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will investigate any concerns about the
conduct of our Employees or Distributors
that you raise with us, or that we are
aware of. Where appropriate, we will
address these concerns by — for example:
a. requiring them to go through further
training; or b. disciplinary action.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we identify that any of our Employees or
Distributors have engaged in poor conduct
in breach of our policies or procedures that
has caused you material harm, then we
will contact you to discuss an appropriate
remedy. The remedy will depend on the
circumstances and on what you agree to.
For example, a remedy may include:
a. us refunding any premiums paid;
b. us paying interest on the refunded premium;
c. us adjusting the cover the product provides;
d. us correcting information provided to you; or
e. us paying a claim.",0
Travel Insurance Claim,General Insurance Code of Practice,"If you are not satisfied with our proposed
remedy, then we will tell you how to make
a Complaint.",0
Travel Insurance Claim,General Insurance Code of Practice,"This part applies to Retail Insurance
products only.",0
Travel Insurance Claim,General Insurance Code of Practice,"When our Service Suppliers are providing
a service to you, they must tell you the
service we have authorised them to provide
and that they are acting on our behalf.",0
Travel Insurance Claim,General Insurance Code of Practice,"Our Service Suppliers must tell us within
2 Business Days about any breach of the
Code that they are aware of when acting
on our behalf.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will have measures in place to ensure
that we appoint only suitable Service
Suppliers. In particular, when we appoint
a Service Supplier, they must:
a. hold any licence the law requires; and
b. reasonably satisfy us that they and their
employees are qualified by education,
training or experience (including but not
limited to whether they hold membership
with any relevant professional body) to
provide the required service competently
and to deal with you professionally.",0
Travel Insurance Claim,General Insurance Code of Practice,"All contracts entered into with Service
Suppliers after we have adopted
the Code, must reflect the relevant
standards of the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we are aware that our Service Suppliers’
performance does not meet the relevant
standards of the Code, then we will
address this — for example, by:
a. cancelling our contract with the Service
Supplier; or
b. requiring them to go through further
training.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will take reasonable steps to make
sure that our communications are in
plain language.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will have a publicly available policy
on our approach to the development
and distribution of our products for
appropriate target markets. This policy
will be published on our website.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we are assessing your application for
insurance, then we will ask for and rely
on information and documents only if
they are relevant to our decision.",0
Travel Insurance Claim,General Insurance Code of Practice,"Where we identify, or you tell us, about
a mistake in your application or in the
information or documents we have relied
on in assessing your application, we will
immediately take action to correct it.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we cannot provide you with insurance,
we will:
a. give you our reasons for that decision;
b. tell you about your right to ask us for
the information we relied on when
assessing your application — if you ask
us for that information, then we will
give it to you as set out in part 12 of
the Code;
c. refer you to either the Insurance Council
of Australia or the National Insurance
Brokers Association of Australia for
information about your options for
alternative insurance, or approaching
another insurer or another broker; and d. give you information about our
Complaints process if you tell us you
are unhappy with our decision.",0
Travel Insurance Claim,General Insurance Code of Practice,"When you apply for or renew a home
building insurance product, but not a
strata insurance product, we will provide
you with access to a calculator that is
periodically reviewed and updated to
enable you to estimate your sum insured.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we are offering you an insurance
product that can automatically renew,
then, at the time of purchase and at each
renewal we will:
a. remind you about the automatic
renewal process;
b. remind you that you can opt-out of that
process; and
c. tell you to check the amount of your sum
insured to see if your level of insurance
cover is still appropriate for you.",0
Travel Insurance Claim,General Insurance Code of Practice,"If we offer to renew any of the following
products that you bought directly from us:
a. home building;
b. home contents;
c. home building and home contents;
d. motor vehicle — unless you have a fleet
of vehicles or are a business or other
organisation;
then, in our renewal notice, we will give
you a comparison between this year and
last year’s premium and explain to you
how it is calculated.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will not sell you a Consumer Credit
Insurance product during the deferred
sales period.",0
Travel Insurance Claim,General Insurance Code of Practice,"The deferred sales period is 4 days,
starting on the day after you are informed
that your credit card, home loan or
personal loan is approved.",0
Travel Insurance Claim,General Insurance Code of Practice,"If you have an Instalment Policy and we
have not received an instalment payment,
then we will send you a notice in writing
regarding your non-payment at least 14
Calendar Days before any cancellation by
us for non-payment.",0
Travel Insurance Claim,General Insurance Code of Practice,"If after sending the notice under
paragraph 56 we do not receive the
instalment payment for the Instalment
Policy, then we will send you a second
notice in writing either:
a. before cancellation, informing you
that your Instalment Policy is being
cancelled for non-payment; or
b. within 14 Calendar Days after cancellation
by us, confirming our cancellation of your
Instalment Policy.",0
Travel Insurance Claim,General Insurance Code of Practice,"We are part of an independent external
dispute resolution scheme administered
by the Australian Financial Complaints
Authority. The scheme is for customers and
third parties as allowed under its Rules.",0
Travel Insurance Claim,General Insurance Code of Practice,"You can take your Complaint to the
Australian Financial Complaints Authority
at any time and if we do not resolve your
Complaint within 30 Calendar Days after
we first received your Complaint.",0
Travel Insurance Claim,General Insurance Code of Practice,"Under the Australian Financial Complaints
Authority’s Rules, your Complaint may
be referred back to us if it has not gone
through our Complaints process.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Australian Financial Complaints
Authority’s decisions are binding on us
in the way set out in its Rules.",0
Travel Insurance Claim,General Insurance Code of Practice,"We may authorise another person to act on
our behalf to receive and handle Complaints
about our products and services.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code is monitored and enforced
by the Code Governance Committee
which is an independent body. The Code
Governance Committee is made up of:
a. a consumer representative;
b. an industry representative; and
c. an independent chair.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee’s
constitution, functions and powers are set
out in its Charter.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee
may outsource to an appropriate
service provider any of the following
responsibilities:
a. monitoring and enforcing compliance
with the Code;
b. annual reporting;
c. the responsibilities under paragraphs
168 and 169.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee is also
responsible for monitoring and enforcing
compliance with the Code through:
a. investigations, analysis of data,
analysis of evidence and stakeholder
engagement;
b. receiving, investigating and making
decisions about alleged breaches and
giving us the opportunity to respond to
any allegations that we have breached
the Code;
c. considering whether it is more
appropriate for the Australian Securities
and Investments Commission or another
enforcement agency to investigate an
alleged breach of the Code;
d. agreeing with us on any corrective
measures to implement within an
agreed timeframe;
e. imposing sanctions; and f. publishing breach decisions on a
de-identified basis.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee may
impose sanctions on us for a breach of
the Code. When determining any sanctions
to be imposed, the Code Governance
Committee will consider: a. the appropriateness of the sanction;
b. if we have not acted on — or have taken
too long to act on — a request from the
Code Governance Committee to remedy
a breach;
c. if we have breached an undertaking we
gave to the Code Governance Committee;
d. if we have not taken adequate steps
to prevent a Significant Breach from
reoccurring;
e. if we have not acted with the utmost
good faith.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee must give
us written reasons for its final decision.",0
Travel Insurance Claim,General Insurance Code of Practice,"As a sanction for our breach of the
Code, the Code Governance Committee
may require us to do any one, or more,
of the following:
a. take particular rectification steps within
a set timeframe;
b. audit our compliance with the Code at
our own cost;
c. advertise to correct something that the
Code Governance Committee decides
needs correcting.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee
may impose additional sanctions for
Significant Breaches of the Code,
including requiring us to do any one
or more of the following:
a. compensate an individual for any direct
financial loss, or damage, we caused
them arising from a Significant Breach; b. publish the fact that we have committed
a Significant Breach of the Code;
c. pay a community benefit payment for
a Significant Breach up to a maximum
of $100,000. The size of the community
benefit payment must be in proportion
to our gross written premium and
number of customers.",0
Travel Insurance Claim,General Insurance Code of Practice,"When requiring us to pay compensation
or a community benefit payment, the
Code Governance Committee must take
into account any compensation awarded
by the Australian Financial Complaints
Authority or an enforcement agency.
The Code Governance Committee must
also take into account any impending or
ongoing investigation by the Australian
Securities and Investments Commission.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee will
report Significant Breaches or serious
misconduct to the Australian Securities
and Investments Commission.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Australian Financial Complaints
Authority may report possible Code
breaches to the Code Governance
Committee.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee’s
decisions and sanctions are binding
on us.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will have a governance process in
place to report to our Board or our
executive management, on our
compliance with the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will have appropriate systems and
processes in place to enable the Code
Governance Committee to monitor
our compliance with the Code. We will
prepare an annual compliance report to
the Code Governance Committee on our
compliance with the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will cooperate with the Code
Governance Committee in its review
of our compliance with the Code and
its investigations of any breaches of
the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Insurance Council of Australia is
responsible for promoting the Code to
customers and to industry participants
that have not yet adopted the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Insurance Council of Australia
will work with the Code Governance
Committee, the Australian Securities
and Investments Commission, relevant
regulators and other stakeholders to
encourage all general insurers and other
industry participants conducting business
in Australia to adopt the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"We will:
a. provide information about the Code and
the Code Governance Committee on our
websites, in our product information
and in other places we consider it
appropriate to do so;
b. work with the Insurance Council of
Australia to provide general information
to help you access insurance products;
c. work with the Insurance Council
of Australia to initiate programs to
promote insurance, financial literacy
and the insurance industry; and
d. support the Insurance Council of
Australia’s initiatives aimed at education
on general insurance.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Insurance Council of Australia will
consult with the Code Governance
Committee, the Australian Financial
Complaints Authority, consumer and industry representatives, relevant
regulators and other stakeholders to
develop the Code on an ongoing basis.",0
Travel Insurance Claim,General Insurance Code of Practice,"At least every 3 years the Insurance
Council of Australia will commission a
formal, independent review of the Code.",0
Travel Insurance Claim,General Insurance Code of Practice,"The Code Governance Committee may,
in its quarterly reports to the Board of
the Insurance Council of Australia, make
recommendations about any one or more
of the following:
a. Code improvements, Code related
issues and matters of importance
as a response to its monitoring and
enforcement;
b. promoting the Code;
c. education and training relevant to
the operation of the Code;
d. the Insurance Council of Australia’s
industry Catastrophe coordination
arrangements; and
e. the Complaints process.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"A Product Disclosure Statement (PDS) is
a document required by the Corporations
Act 2001 (Cth) and contains information
designed to help you decide whether to
buy this product and to compare it with
other products you may be considering.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"This PDS sets out the cover available,
what isn’t covered and the terms and
conditions which apply. Please note that
any recommendations or opinions in this
document are of a general nature only and
do not take into account your objectives,
financial situation or needs. Before you
make any decisions about the product, you
should read this PDS carefully to ensure
that it is suitable for you.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"You need to decide if the benefit limits, type,
and level of cover are appropriate for you
and will cover your potential loss. If you
have any queries, want further information
about this product or want to confirm a
transaction, please use the contact details
on the back cover of this PDS.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"To properly understand this product’s
features, benefits, limits, conditions and
exclusions you need to carefully read
this document in full, including without
limitation, please read:
• the section headed Who is Eligible
to Purchase this Product – contains
important information on who is
eligible to purchase a policy, age limits
and cover types, your period of cover
and when the cover can be extended
or amended, applicable excesses, your
insurance premium, the cooling-off
period, and more;
• about the benefit limits we will pay
that apply to each plan in the Table
of Benefits, the section headed
Pre-existing Medical Conditions
(remember certain words have defined
meanings - see the section headed
Our Definitions on pages 75 to 79),
the activities which are automatically
included, and any options in the section
headed Optional Covers - including the
limits on the amount we will pay that
apply to each plan in the Cruise Pack
and Snow Pack Tables of Benefits;
• the section headed Your Duty to
take reasonable care not to make a
misrepresentation; • the section headed Other Things You
Need To Know - contains information
on the General Insurance Code
of Practice, the Financial Claims
Scheme, our Privacy Notice, and more; • what we cover and what we do not cover under each Policy Benefits
section and Optional Covers section
(where applicable to any cover you
purchase), and in the section headed
General Exclusions; the section headed Claims - when
you can choose your own doctor, and
when you should contact company_xy Global
Assistance concerning 24 hour medical
assistance, overseas hospitalisation or
medical evacuation. This section also
sets out important information about
how we will consider claims and certain
obligations that you and we have,
circumstances in which we may refuse
to pay or reduce the amount we will
pay in relation to a claim, our dispute
resolution process, and more.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"We may need to update this PDS from time
to time. We will do this if certain changes
occur, and we are required and permitted
by law to do so. We will issue you with
a new PDS or a supplementary PDS to
update the relevant information except in
limited cases.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Where the information is not to correct a
misleading or deceptive statement or an
omission that is materially adverse, from
the point of view of a reasonable person
considering whether to buy this product,
company_xymay provide the
updated information on their website.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"This product is underwritten by company_xy
Australia Insurance Limited
ABN 15 000 122 850 AFS Licence No.
234708 (company_xy), telephone 132 664.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"company_xyis a trading name
of AWP Australia Pty Ltd ABN 52 097
227 177 AFS Licence No. 245631, of Level
16, 310 Ann Street, Brisbane, QLD 4066,
telephone (07) 3305 7000.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"company_xyhas been
authorised by company_xy to enter into the
policy and deal with and settle any claims
under it, as the agent of company_xy, not as your
agent. company_xyacts under
a binder which means that it can do these
things as if it were the insurer. It administers
all the benefits of this insurance.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"For all emergency assistance services, you
may contact company_xy24
hours a day, 7 days a week.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"You are eligible to purchase a policy if you
meet the following criteria: • you have a permanent home in
Australia and you:
– are a permanent resident of
Australia; or
– hold a current Australian visa - but
not a tourist or working holiday
visa - that will remain valid after
your journey ends and allows you
unrestricted right of entry into
Australia; or
– hold a valid Australian Medicare
card; and
• you purchase your policy before
starting your journey; and
• your journey will start and end in
Australia.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"If your travel plans include taking your
children or grandchildren (including step-
children, adopted children, foster children
and children you care for under a legal
guardian arrangement) away with you, we
can include cover for them as dependants
under Plans that include Single or Family
cover types (Comprehensive, Basic or
Domestic Plan), but only if they will be
accompanying you for 100% of your
journey, and at the time your Certificate of
Insurance is issued, they are: • not in full-time employment; and
• aged under 25 years.
Note, an additional premium may be
payable.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Our Comprehensive, Domestic and Non-
Medical Plans are available to travellers of
all ages.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Our Multi-Trip Plan is only available to
travellers who are aged under 75 years at
the time the Certificate of Insurance is issued.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Depending upon your pre-existing
medical condition(s), we may be unable
to provide you with cover for any
medical or hospital expenses, or for any
other losses or expenses arising from,
related to or associated with any injury,
illness or sickness suffered by you.
If that is the case, you may be able
to purchase our Non-Medical Plan.
Please refer to the Table of Benefits
and the Pre-existing Medical
Conditions section for further
information about this plan.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Multi-Trip: Covers the insured persons named on the
Certificate of Insurance. The Multi-Trip benefit
limits are shown in the Table of Benefits. The
benefit limits apply to all claims combined for
each insured person per journey. However,
except for Benefit 6.1 Personal Liability,
all other benefit limits and sub-limits which
are available under the Multi-Trip Plan are
reinstated on the completion of each journey.
Dependants are covered as insured persons
rather than dependants under this plan,
meaning dependant sub-limits do not apply.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"We will confirm the issue of your policy
by providing you with a Certificate of
Insurance. The Certificate of Insurance
will list the period you are insured for. See
When does my cover start? and When
does my cover end? below.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Before you select your plan, we will ask you
to list the destinations you intend to visit,
including any destination where you will
have a transit time or stop-over of more
than 24 hours. However, you don’t need to
list the destinations where your transit time
or stop-over is less than 24 hours.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"If you haven’t yet decided on all of the
destinations you will be visiting, you can list
the region(s) you’re travelling to instead
(rather than trying to work out each
destination).",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"The Certificate of Insurance will list the
destination(s), countries, and/or regions
you have selected for cover. In addition,
the Certificate of Insurance will also list the
region/s you can travel to with this cover at
no additional cost. See pages 80 to 82 for
our Regions list.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"For a Comprehensive, Domestic, Multi-Trip
or Non-Medical Plan: • cover under Benefit 2.1 Cancellation begins from the date your policy is
issued - this is shown on your Certificate
of Insurance as the date of issue.
Note that cover under Benefit 2.1
Cancellation only applies to the
travel arrangements you will be using
between the start and end dates shown
on your Certificate of Insurance.
• cover for all other benefits begins
when you start your journey or on the
start date shown on your Certificate of
Insurance, whichever happens later.
For the Basic Plan:
• cover for all benefits begins when you
start your journey or the start date
shown on your Certificate of Insurance,
whichever happens later.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"For a Comprehensive, Basic, Domestic or
Non-Medical Plan:
• all cover finishes at the end of your
journey or on the end date shown on
your Certificate of Insurance whichever
happens first.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"For the Multi-Trip Plan:
• all cover finishes at the end of your
journey, at the expiry of the nominated
journey period or on the end date
shown on your Certificate of Insurance,
whichever happens first.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"The maximum period for any one
journey under the Multi-Trip Plan is
shown on your Certificate of Insurance.
Whilst on a journey you are not
covered for any incident or event that
arises outside of the journey period you
nominated.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Your cover will be extended at no
additional charge if your return to your
home has been delayed because of one or
more of the following: • a bus line, airline, shipping line or rail
authority you are travelling on, or that
has accepted your fare or luggage and
personal effects, is delayed; or
• the delay is due to a reason for which
you can claim under your policy.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"The cover provided under Benefit 1.3
Accidental Death will not automatically
extend for any period more than 12
consecutive months from the start date
shown on your Certificate of Insurance, in
any circumstances.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"To apply, please contact us on the number
shown on the back cover of this PDS to
determine your eligibility. Please note that
acceptance is not guaranteed. If accepted,
additional premium will apply.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"If we accept your application, we will issue
you with a new policy which will not be an extension of your original policy. A new
period of cover will apply and you will be
issued with a new Certificate of Insurance.
The period of cover on your new Certificate
of Insurance cannot exceed 12 months
from the start date shown on your new
Certificate of Insurance.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Important: Even if you have been issued
with a new policy, cover under your new
policy will not be provided:
• for any pre-existing medical condition
covered under your original policy
unless you make further application
for cover and company_xy Global Assistance
agrees to provide cover for your pre-
existing medical condition;
• for any medical condition you suffered
during the term of your original policy
(which will be defined as a pre-existing
medical condition under your new
policy) unless you apply for cover for
your pre-existing medical conditions at
the time you apply for your new policy;
• for any circumstances that have given
(or may give) rise to a claim under your
original policy;
• where at the time of application for
the extension you are aged 75 years or
over under a Comprehensive, Domestic
or Basic Plan; or
• under a Multi-Trip Plan.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"An excess is an amount which may be
deducted from any claim payment we
make to you. Please read the following
information about the types of excesses
which may apply to your policy.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"Your policy has a base excess which is
shown on your Certificate of Insurance.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"The base excess applies to all events
causing a claim except where the claim is
payable under any of the following benefits
in which case the base excess will not apply:
1.1 Overseas Emergency Assistance
3.2 Travel Delay Expenses
4.2 Luggage & Personal Effects Delay
Expenses 4.4 Theft of Cash 7.3 Cabin Confinement
7.6 Formal Wear Delay Expenses
7.7 Marine Rescue Diversion
7.12 Piste Closure",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"a] If you apply for cover of your pre-
existing medical conditions (and
company_xyagrees to
provide you with cover), a medical
excess may apply to claims arising from
those approved pre-existing medical conditions. Where a medical excess
applies to a claim, it will replace the
base excess, not be additional to it.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"We will inform you in writing if a
medical excess applies and this will be
shown on your Certificate of Insurance.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"For example: Sam selects a $200 base
excess for his policy. Sam applies for
cover of a pre-existing heart condition.
company_xyagrees to
provide cover for this condition and
Sam selects a $500 medical excess.
If Sam needs to make a claim arising
from this condition, the medical excess
of $500 will be applied to the claim.
However, if Sam needs to make a claim
which is not related to any covered
pre-existing medical condition, then the
$200 base excess will be applied - not
the medical excess.",0
Travel Insurance Claim,Travel Insurance Product Disclosure Statement company_xy,"b] In addition to your base excess, a non-
removable excess of $500 will apply
to any claim payable under Benefits
1.2 Overseas Medical & Hospital
Expenses and 2.1 Cancellation if you
have purchased: • a Snow Pack and your claim arises
from your participation in snow
sport activities; or
• an Adventure Pack and your claim
arises from your participation in
any of the activities listed under the
Adventure Pack in the Optional
Covers section.",0
