Process,Text,Label,Process_description
Know Your Customer,we should be tell as soon as you or your personal representative be aware or a reasonable person in your circumstance would have be aware of a possible prosecution inquest fatal injury accident or incident which might lead to a claim against you,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,please ensure you also read the other section of the pds so that you be aware of the limitation and extent of the cover the policy provide in particular please consider the general exclusions on page 60 to 64 as well as our definition on page 75 to 79,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if while on your cruise during the period of cover you injure yourself or become sick we will reimburse the reasonable medical or hospital expense you incur until you return to australia provide the relevant injury or sickness be cover by your policy the medical or hospital expense must have be incur for treatment give or prescribe by a medical adviser,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,however you be cover under this section 7.1 if during your period of cover you be positively diagnose as suffer a sickness recognise as an epidemic or pandemic ( such as covid-19 ),0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,please note that we will not pay for any cost incur in australia except the reasonable cost of transport your remain from the inbound port or airport to your home or nominate funeral service,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,however you be cover under this section 7.2 if during your period of cover you be positively diagnose as suffer a sickness recognise as an epidemic or pandemic ( such as covid-19 ),0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if while onboard a cruise during the period of cover you be confine to your cabin or in a medical facility for a period of more than 48 consecutive hour due to an injury or sickness or pre - existing medical condition that we agree in write to cover that you suffer during the period of cover for your journey we will pay you $ 50 for each 24 consecutive hour that you continue to be confine beyond the initial 48 consecutive hour,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,however you be cover under this section 7.3 if during your period of cover you be positively diagnose as suffer a sickness recognise as an epidemic or pandemic ( such as covid-19 ),0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if while onboard a cruise during the period of cover you be confine to your cabin or in a medical facility as a result of circumstance outside your control and can not participate in your pre - pay shore excursion ( s ) we will reimburse you the non - refundable portion of your shore excursion cost which you have pay in advance of cancellation,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,this policy have a general exclusion with limited exception against epidemic and pandemic ( see page 62 in the general exclusions section ) that mean we do not cover claim that arise from or be relate to an epidemic or pandemic,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,however you be cover under this section 7.4 if during your period of cover you be positively diagnose as suffer a sickness recognise as an epidemic or pandemic ( such as covid-19 ),0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,the amount we will pay ( act reasonably ) will be the less of : • the depreciate value after allow for age wear and tear ( see the depreciation section on page 71 for more detail ) ; • the original purchase price ; • the replacement cost ; or • the repair cost up to the limit show in the table of benefit for the plan you have select,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,you should make reasonable effort to obtain confirmation from whoever you make the report to as this may be the easy way to provide evidence of the loss or theft,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if you delay or fail to make a report and we be prejudice by your delay or failure we may be entitle to reduce your claim by the amount of prejudice we have suffer,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if you need to purchase or hire replacement formal wear because while on the outbound section of your journey during the period of cover your formal wear be delay misdirect or misplace for more than 12 consecutive hour from the time you board your cruise we will reimburse you for the reasonable purchase or hire cost you incur,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,to the extent permit by law we will not pay if you be entitle to compensation from the carrier you be travel on for the relevant amount claim however if you be not reimburse the full amount we will pay the difference between the amount of your expense and what you be reimburse up to the limit of your cover,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,in the event your cruise be require to divert from its scheduled course in order to carry out a marine rescue in accordance with obligation under international convention govern the law of the sea and search and rescue during the period of cover we will pay you $ 100 for each day your cruise be divert up to a maximum of 5 consecutive day,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,but please note other term condition limit and exclusion continue to apply include ( for example ) the exclusion set out in section 7.8.2 below and the general exclusion concern travel alert and other warning ( see page 64 in the general exclusions section ) that mean you will not be cover if you contract the epidemic or pandemic sickness when you have travel against an advice or warning by an australian government and do not take appropriate action to avoid contract the sickness ( for example by delay travel to the country or part of the country refer to in the warning ),0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,cover be provide for your snow sport equipment if during the period of cover for your journey it be steal accidentally damage or be permanently lose unless : • it be leave in any vehicle ( other than as state in sub - section 7.9.1 b ] ) ; or • it be in use in which case no cover will be provide under this benefit the amount we will pay ( act reasonably ) will be the less of : • the original purchase price ; • the replacement cost ; or • the repair cost up to the benefit show in the snow pack table of benefit,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,"any snow sport equipment leave in or on a vehicle will only be cover during daylight hour and only if the item be : • place in a conceal storage compartment of a locked vehicle or where this be not possible ; • securely lock to the luggage / ski rack fit to the roof of a locked vehicle in the event of theft force entry must have be make to the vehicle or where the item be securely lock to the luggage / ski rack leave evidence of damage to the locking mechanism the most we will pay in the event of a payable claim under 7.9.1 b ] be $ 200 for each item and $ 1,000 in total for all steal item",0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if during the period of cover you need to hire snow sport equipment because : • your snow sport equipment be misdirect or delay for more than 24 consecutive hour ; or • your snow sport equipment be steal accidentally damage or permanently lose provide you have a payable clam under benefit 7.9 own snow sport equipment for that theft accidental damage or loss ; we will pay for the reasonable cost of hire alternative snow sport equipment,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,in addition if you have pay for snow sport equipment hire cover from the hire company or agency and they charge you for the loss of or damage to the snow sport equipment hire by you we will reimburse you for that charge,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if you be unable to utilise the full duration of your pre - booked and pre - pay ski pass snow sport equipment hire tuition fee or lift pass due to : • an injury ; or • sickness that you suffer or • due to a pre - existing medical condition that we have agree to cover require treatment during the period of cover for your journey we will reimburse you the non - refundable portion of your unused cost,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,however you be cover under this section 7.11 if during your period of cover you be positively diagnose as suffer a sickness recognise as an epidemic or pandemic ( such as covid-19 ),0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if during the period of cover for your journey your pre - booked outbound or return travel be delay for more than 12 consecutive hour from your schedule departure time due to bad weather or an avalanche we will reimburse you for the reasonable additional travel and accommodation expense you incur until the reason for the delay have end and you be able to continue with your travel,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,you should make reasonable effort to obtain a statement from the appropriate authority confirm the reason for the delay be relate to either bad weather or an avalanche and how long the delay be for this may be the easy way to provide evidence of your delay,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,in addition to any exclusion list under each benefit in the policy benefits and the optional covers - cruise pack and snow pack policy benefit here be a list of thing that to the extent permit by law we will not cover under any benefit of the policy unless your policy specifically allow it as well as a list of thing that we will never cover,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,please ensure you read these general exclusion together with the other section of the pds so that you be aware of the limitation and extent of the cover the policy provide in particular please consider our definition on page 75 to 79,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,you must take reasonable care not to make a misrepresentation to we this responsibility apply until we issue you with a policy for the first time or agree to renew extend vary/ change or reinstate your policy,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,you must answer our question honestly accurately and to the good of your knowledge a misrepresentation include a statement that be false partially false or which do not fairly reflect the truth it be not misrepresentation if you do not answer a question or if your answer be obviously incomplete or irrelevant to the question ask,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,the responsibility to take reasonable care not to make a misrepresentation apply to everyone who will be insure under the policy if you be answer question on behalf of anyone we will treat your answer or representation as theirs,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,whether or not you have take reasonable care not to make a misrepresentation be to be determine having regard to all relevant circumstance include the type of insurance who it be intend to be sell to whether you be represent by a broker your particular characteristic and circumstance we be aware of,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if you do not meet the above duty we may reject or not fully pay your claim and/or cancel your policy if the misrepresentation be deliberate or reckless this be an act of fraud and we may treat your policy as if it never exist,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if our information or question be unclear you can contact we use the contact information on the back cover of this pds,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,notwithstanding anything contain in this pds we will not provide cover make any payment or provide any service or benefit to any person or party where provide such cover payment service or benefit would contravene or violate any applicable trade or economic sanction or any law or regulation,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,a financial institution must not enter into a correspondent banking relationship with another person if : ( a ) the other person be a shell bank ; or ( b ) the other person be a financial institution that have a correspondent banking relationship with a shell bank ; or ( c ) the other person be a financial institution that permit its account to be use by a shell bank,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if a financial institution ( the first institution ) be in a correspondent banking relationship with another person and the first institution become aware that : ( a ) the other person be a shell bank ; or ( b ) the other person be a financial institution that have a correspondent banking relationship with a shell bank ; or ( c ) the other person be a financial institution that permit its account to be use by a shell bank ; the first institution must within 20 day after become so aware or such long period ( if any ) as the austrac ceo allow do one of the following : ( d ) terminate the correspondent banking relationship ; ( e ) if paragraph ( b ) apply — request the other financial institution to terminate the correspondent banking relationship mention in that paragraph,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,if : ( a ) the first institution make a request under paragraph ( 2 ) ( e ) of another financial institution ; and ( b ) at the end of the period ( the first period ) of 20 business day after the request be make the other financial institution have not comply with the request ; the first institution must terminate its correspondent banking relationship with the other financial institution within 20 day after the end of the first period or such long period ( if any ) as the austrac ceo allow,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
Know Your Customer,a financial institution ( the first institution ) must not enter into a correspondent banking relationship with another financial institution that will involve a vostro account unless : ( a ) the first institution carry out a due diligence assessment in accordance with the aml / ctf rules and prepare a write record of the assessment ; and ( b ) a senior officer of the first institution approve the entering into of that relationship have regard to such matter ( if any ) as be specify in the aml / ctf rules,0,know your customer ( kyc ) regulation for individual add identity check to bank ’ customer onboarding process the kyc process be not fully automate so it add to bank employee ’ casework make it one more thing to manage in the process of create a new bank account personal information and document be gather from the individual customer and the name and further personal information be validate through various check and confirmation the customer 's name be also check against a politically expose persons ( pep ) database to ensure they be not high - risk individual and any suspicious activity be flag for further investigation the new customer be manually review follow a set of guideline for acceptability and risk level before be onboarde and assistance be provide in navigate their account and access relevant product and service
